Id_SNVeg,n_total,mes,escala,n,parque
MedSclF,623,2,12,2,daimiel
MedSclF,623,2,3,14,daimiel
MedSclF,623,2,6,11,daimiel
MedSclF,623,2,9,13,daimiel
Reforestation,25,2,1,1,daimiel
Reforestation,25,2,12,0,daimiel
Reforestation,25,2,3,0,daimiel
Reforestation,25,2,6,0,daimiel
Reforestation,25,2,9,0,daimiel
RipF,1501,2,1,18,daimiel
RipF,1501,2,12,13,daimiel
RipF,1501,2,3,45,daimiel
RipF,1501,2,6,39,daimiel
RipF,1501,2,9,1,daimiel
WaterSurf,8869,2,1,372,daimiel
WaterSurf,8869,2,12,7,daimiel
WaterSurf,8869,2,3,185,daimiel
WaterSurf,8869,2,6,10,daimiel
WaterSurf,8869,2,9,3,daimiel
ArtSurf,247,3,1,0,daimiel
ArtSurf,247,3,12,0,daimiel
ArtSurf,247,3,3,0,daimiel
ArtSurf,247,3,6,0,daimiel
ArtSurf,247,3,9,0,daimiel
Crop,2273,3,1,0,daimiel
Crop,2273,3,12,0,daimiel
Crop,2273,3,3,0,daimiel
Crop,2273,3,6,0,daimiel
Crop,2273,3,9,0,daimiel
Dehesa,2601,3,1,0,daimiel
Dehesa,2601,3,12,0,daimiel
Dehesa,2601,3,3,0,daimiel
Dehesa,2601,3,6,0,daimiel
Dehesa,2601,3,9,0,daimiel
Grass,8172,3,1,0,daimiel
Grass,8172,3,12,0,daimiel
Grass,8172,3,3,0,daimiel
Grass,8172,3,6,0,daimiel
Grass,8172,3,9,0,daimiel
HaloVeg,2543,3,1,0,daimiel
HaloVeg,2543,3,12,0,daimiel
HaloVeg,2543,3,3,0,daimiel
HaloVeg,2543,3,6,0,daimiel
HaloVeg,2543,3,9,0,daimiel
HydroRipVeg,16350,3,1,0,daimiel
HydroRipVeg,16350,3,12,0,daimiel
HydroRipVeg,16350,3,3,0,daimiel
HydroRipVeg,16350,3,6,0,daimiel
HydroRipVeg,16350,3,9,0,daimiel
MedSclF,623,3,1,0,daimiel
MedSclF,623,3,12,0,daimiel
MedSclF,623,3,3,0,daimiel
MedSclF,623,3,6,0,daimiel
MedSclF,623,3,9,0,daimiel
Reforestation,25,3,1,0,daimiel
Reforestation,25,3,12,0,daimiel
Reforestation,25,3,3,0,daimiel
Reforestation,25,3,6,0,daimiel
Reforestation,25,3,9,0,daimiel
RipF,1501,3,1,0,daimiel
RipF,1501,3,12,0,daimiel
RipF,1501,3,3,0,daimiel
RipF,1501,3,6,0,daimiel
RipF,1501,3,9,0,daimiel
WaterSurf,8869,3,1,0,daimiel
WaterSurf,8869,3,12,0,daimiel
WaterSurf,8869,3,3,0,daimiel
WaterSurf,8869,3,6,0,daimiel
WaterSurf,8869,3,9,0,daimiel
ArtSurf,247,4,1,0,daimiel
ArtSurf,247,4,12,0,daimiel
ArtSurf,247,4,3,0,daimiel
ArtSurf,247,4,6,0,daimiel
ArtSurf,247,4,9,0,daimiel
Crop,2273,4,1,0,daimiel
Crop,2273,4,12,0,daimiel
Crop,2273,4,3,0,daimiel
Crop,2273,4,6,0,daimiel
Crop,2273,4,9,0,daimiel
Dehesa,2601,4,1,0,daimiel
Dehesa,2601,4,12,0,daimiel
Dehesa,2601,4,3,0,daimiel
Dehesa,2601,4,6,0,daimiel
Dehesa,2601,4,9,0,daimiel
Grass,8172,4,1,0,daimiel
Grass,8172,4,12,0,daimiel
Grass,8172,4,3,0,daimiel
Grass,8172,4,6,0,daimiel
Grass,8172,4,9,0,daimiel
HaloVeg,2543,4,1,0,daimiel
HaloVeg,2543,4,12,0,daimiel
HaloVeg,2543,4,3,0,daimiel
HaloVeg,2543,4,6,0,daimiel
HaloVeg,2543,4,9,0,daimiel
HydroRipVeg,16350,4,1,0,daimiel
HydroRipVeg,16350,4,12,0,daimiel
HydroRipVeg,16350,4,3,0,daimiel
HydroRipVeg,16350,4,6,0,daimiel
HydroRipVeg,16350,4,9,0,daimiel
MedSclF,623,4,1,0,daimiel
MedSclF,623,4,12,0,daimiel
MedSclF,623,4,3,0,daimiel
MedSclF,623,4,6,0,daimiel
MedSclF,623,4,9,0,daimiel
Reforestation,25,4,1,0,daimiel
Reforestation,25,4,12,0,daimiel
Reforestation,25,4,3,0,daimiel
Reforestation,25,4,6,0,daimiel
Reforestation,25,4,9,0,daimiel
RipF,1501,4,1,0,daimiel
RipF,1501,4,12,0,daimiel
RipF,1501,4,3,0,daimiel
RipF,1501,4,6,0,daimiel
RipF,1501,4,9,0,daimiel
WaterSurf,8869,4,1,0,daimiel
WaterSurf,8869,4,12,0,daimiel
WaterSurf,8869,4,3,0,daimiel
WaterSurf,8869,4,6,0,daimiel
WaterSurf,8869,4,9,0,daimiel
ArtSurf,247,5,1,0,daimiel
ArtSurf,247,5,12,0,daimiel
ArtSurf,247,5,3,0,daimiel
ArtSurf,247,5,6,0,daimiel
ArtSurf,247,5,9,0,daimiel
Crop,2273,5,1,0,daimiel
Crop,2273,5,12,0,daimiel
Crop,2273,5,3,0,daimiel
Crop,2273,5,6,0,daimiel
Crop,2273,5,9,0,daimiel
Dehesa,2601,5,1,0,daimiel
Dehesa,2601,5,12,0,daimiel
Dehesa,2601,5,3,0,daimiel
Dehesa,2601,5,6,0,daimiel
Dehesa,2601,5,9,0,daimiel
Grass,8172,5,1,0,daimiel
Grass,8172,5,12,0,daimiel
Grass,8172,5,3,0,daimiel
Grass,8172,5,6,0,daimiel
Grass,8172,5,9,0,daimiel
HaloVeg,2543,5,1,0,daimiel
HaloVeg,2543,5,12,0,daimiel
HaloVeg,2543,5,3,0,daimiel
HaloVeg,2543,5,6,0,daimiel
HaloVeg,2543,5,9,0,daimiel
HydroRipVeg,16350,5,1,0,daimiel
HydroRipVeg,16350,5,12,0,daimiel
HydroRipVeg,16350,5,3,0,daimiel
HydroRipVeg,16350,5,6,0,daimiel
HydroRipVeg,16350,5,9,0,daimiel
MedSclF,623,5,1,0,daimiel
MedSclF,623,5,12,0,daimiel
MedSclF,623,5,3,0,daimiel
MedSclF,623,5,6,0,daimiel
MedSclF,623,5,9,0,daimiel
Reforestation,25,5,1,0,daimiel
Reforestation,25,5,12,0,daimiel
Reforestation,25,5,3,0,daimiel
Reforestation,25,5,6,0,daimiel
Reforestation,25,5,9,0,daimiel
RipF,1501,5,1,0,daimiel
RipF,1501,5,12,0,daimiel
RipF,1501,5,3,0,daimiel
RipF,1501,5,6,0,daimiel
RipF,1501,5,9,0,daimiel
WaterSurf,8869,5,1,0,daimiel
WaterSurf,8869,5,12,0,daimiel
WaterSurf,8869,5,3,0,daimiel
WaterSurf,8869,5,6,0,daimiel
WaterSurf,8869,5,9,0,daimiel
ArtSurf,247,6,1,0,daimiel
ArtSurf,247,6,12,0,daimiel
ArtSurf,247,6,3,0,daimiel
ArtSurf,247,6,6,0,daimiel
ArtSurf,247,6,9,0,daimiel
Crop,2273,6,1,0,daimiel
Crop,2273,6,12,0,daimiel
Crop,2273,6,3,0,daimiel
Crop,2273,6,6,0,daimiel
Crop,2273,6,9,0,daimiel
Dehesa,2601,6,1,0,daimiel
Dehesa,2601,6,12,0,daimiel
Dehesa,2601,6,3,0,daimiel
Dehesa,2601,6,6,0,daimiel
Dehesa,2601,6,9,0,daimiel
Grass,8172,6,1,0,daimiel
Grass,8172,6,12,0,daimiel
Grass,8172,6,3,0,daimiel
Grass,8172,6,6,0,daimiel
Grass,8172,6,9,0,daimiel
HaloVeg,2543,6,1,0,daimiel
HaloVeg,2543,6,12,0,daimiel
HaloVeg,2543,6,3,0,daimiel
HaloVeg,2543,6,6,0,daimiel
HaloVeg,2543,6,9,0,daimiel
HydroRipVeg,16350,6,1,0,daimiel
HydroRipVeg,16350,6,12,0,daimiel
HydroRipVeg,16350,6,3,0,daimiel
HydroRipVeg,16350,6,6,0,daimiel
HydroRipVeg,16350,6,9,0,daimiel
MedSclF,623,6,1,0,daimiel
MedSclF,623,6,12,0,daimiel
MedSclF,623,6,3,0,daimiel
MedSclF,623,6,6,0,daimiel
MedSclF,623,6,9,0,daimiel
Reforestation,25,6,1,0,daimiel
Reforestation,25,6,12,0,daimiel
Reforestation,25,6,3,0,daimiel
Reforestation,25,6,6,0,daimiel
Reforestation,25,6,9,0,daimiel
RipF,1501,6,1,0,daimiel
RipF,1501,6,12,0,daimiel
RipF,1501,6,3,0,daimiel
RipF,1501,6,6,0,daimiel
RipF,1501,6,9,0,daimiel
WaterSurf,8869,6,1,0,daimiel
WaterSurf,8869,6,12,0,daimiel
WaterSurf,8869,6,3,0,daimiel
WaterSurf,8869,6,6,0,daimiel
WaterSurf,8869,6,9,0,daimiel
ArtSurf,247,7,1,0,daimiel
ArtSurf,247,7,12,0,daimiel
ArtSurf,247,7,3,0,daimiel
ArtSurf,247,7,6,0,daimiel
ArtSurf,247,7,9,0,daimiel
Crop,2273,7,1,0,daimiel
Crop,2273,7,12,0,daimiel
Crop,2273,7,3,0,daimiel
Crop,2273,7,6,0,daimiel
Crop,2273,7,9,0,daimiel
Dehesa,2601,7,1,0,daimiel
Dehesa,2601,7,12,0,daimiel
Dehesa,2601,7,3,0,daimiel
Dehesa,2601,7,6,0,daimiel
Dehesa,2601,7,9,0,daimiel
Grass,8172,7,1,0,daimiel
Grass,8172,7,12,0,daimiel
Grass,8172,7,3,0,daimiel
Grass,8172,7,6,0,daimiel
Grass,8172,7,9,0,daimiel
HaloVeg,2543,7,1,0,daimiel
HaloVeg,2543,7,12,0,daimiel
HaloVeg,2543,7,3,0,daimiel
HaloVeg,2543,7,6,0,daimiel
HaloVeg,2543,7,9,0,daimiel
HydroRipVeg,16350,7,1,0,daimiel
HydroRipVeg,16350,7,12,0,daimiel
HydroRipVeg,16350,7,3,0,daimiel
HydroRipVeg,16350,7,6,0,daimiel
HydroRipVeg,16350,7,9,0,daimiel
MedSclF,623,7,1,0,daimiel
MedSclF,623,7,12,0,daimiel
MedSclF,623,7,3,0,daimiel
MedSclF,623,7,6,0,daimiel
MedSclF,623,7,9,0,daimiel
Reforestation,25,7,1,0,daimiel
Reforestation,25,7,12,0,daimiel
Reforestation,25,7,3,0,daimiel
Reforestation,25,7,6,0,daimiel
Reforestation,25,7,9,0,daimiel
RipF,1501,7,1,0,daimiel
RipF,1501,7,12,0,daimiel
RipF,1501,7,3,0,daimiel
RipF,1501,7,6,0,daimiel
RipF,1501,7,9,0,daimiel
WaterSurf,8869,7,1,0,daimiel
WaterSurf,8869,7,12,0,daimiel
WaterSurf,8869,7,3,0,daimiel
WaterSurf,8869,7,6,0,daimiel
WaterSurf,8869,7,9,0,daimiel
ArtSurf,247,8,1,0,daimiel
ArtSurf,247,8,12,0,daimiel
ArtSurf,247,8,3,0,daimiel
ArtSurf,247,8,6,0,daimiel
ArtSurf,247,8,9,0,daimiel
Crop,2273,8,1,0,daimiel
Crop,2273,8,12,0,daimiel
Crop,2273,8,3,0,daimiel
Crop,2273,8,6,0,daimiel
Crop,2273,8,9,0,daimiel
Dehesa,2601,8,1,0,daimiel
Dehesa,2601,8,12,0,daimiel
Dehesa,2601,8,3,0,daimiel
Dehesa,2601,8,6,0,daimiel
Dehesa,2601,8,9,0,daimiel
Grass,8172,8,1,0,daimiel
Grass,8172,8,12,0,daimiel
Grass,8172,8,3,0,daimiel
Grass,8172,8,6,0,daimiel
Grass,8172,8,9,0,daimiel
HaloVeg,2543,8,1,0,daimiel
HaloVeg,2543,8,12,0,daimiel
HaloVeg,2543,8,3,0,daimiel
HaloVeg,2543,8,6,0,daimiel
HaloVeg,2543,8,9,0,daimiel
HydroRipVeg,16350,8,1,0,daimiel
HydroRipVeg,16350,8,12,0,daimiel
HydroRipVeg,16350,8,3,0,daimiel
HydroRipVeg,16350,8,6,0,daimiel
HydroRipVeg,16350,8,9,0,daimiel
MedSclF,623,8,1,0,daimiel
MedSclF,623,8,12,0,daimiel
MedSclF,623,8,3,0,daimiel
MedSclF,623,8,6,0,daimiel
MedSclF,623,8,9,0,daimiel
Reforestation,25,8,1,0,daimiel
Reforestation,25,8,12,0,daimiel
Reforestation,25,8,3,0,daimiel
Reforestation,25,8,6,0,daimiel
Reforestation,25,8,9,0,daimiel
RipF,1501,8,1,0,daimiel
RipF,1501,8,12,0,daimiel
RipF,1501,8,3,0,daimiel
RipF,1501,8,6,0,daimiel
RipF,1501,8,9,0,daimiel
WaterSurf,8869,8,1,0,daimiel
WaterSurf,8869,8,12,0,daimiel
WaterSurf,8869,8,3,0,daimiel
WaterSurf,8869,8,6,0,daimiel
WaterSurf,8869,8,9,0,daimiel
ArtSurf,247,9,1,28,daimiel
ArtSurf,247,9,12,0,daimiel
ArtSurf,247,9,3,9,daimiel
ArtSurf,247,9,6,0,daimiel
ArtSurf,247,9,9,0,daimiel
Crop,2273,9,1,21,daimiel
Crop,2273,9,12,0,daimiel
Crop,2273,9,3,27,daimiel
Crop,2273,9,6,0,daimiel
Crop,2273,9,9,0,daimiel
Dehesa,2601,9,1,0,daimiel
Dehesa,2601,9,12,0,daimiel
Dehesa,2601,9,3,0,daimiel
Dehesa,2601,9,6,0,daimiel
Dehesa,2601,9,9,0,daimiel
Grass,8172,9,1,241,daimiel
Grass,8172,9,12,2,daimiel
Grass,8172,9,3,630,daimiel
Grass,8172,9,6,0,daimiel
Grass,8172,9,9,0,daimiel
HaloVeg,2543,9,1,11,daimiel
HaloVeg,2543,9,12,0,daimiel
HaloVeg,2543,9,3,1,daimiel
HaloVeg,2543,9,6,0,daimiel
HaloVeg,2543,9,9,0,daimiel
HydroRipVeg,16350,9,1,50,daimiel
HydroRipVeg,16350,9,12,0,daimiel
HydroRipVeg,16350,9,3,0,daimiel
HydroRipVeg,16350,9,6,0,daimiel
HydroRipVeg,16350,9,9,0,daimiel
MedSclF,623,9,1,1,daimiel
MedSclF,623,9,12,0,daimiel
MedSclF,623,9,3,0,daimiel
MedSclF,623,9,6,0,daimiel
MedSclF,623,9,9,0,daimiel
Reforestation,25,9,1,0,daimiel
Reforestation,25,9,12,0,daimiel
Reforestation,25,9,3,0,daimiel
Reforestation,25,9,6,0,daimiel
Reforestation,25,9,9,0,daimiel
RipF,1501,9,1,13,daimiel
RipF,1501,9,12,0,daimiel
RipF,1501,9,3,0,daimiel
RipF,1501,9,6,0,daimiel
RipF,1501,9,9,0,daimiel
WaterSurf,8869,9,1,1,daimiel
WaterSurf,8869,9,12,0,daimiel
WaterSurf,8869,9,3,2,daimiel
WaterSurf,8869,9,6,0,daimiel
WaterSurf,8869,9,9,0,daimiel
ArtSurf,247,10,1,0,daimiel
ArtSurf,247,10,12,0,daimiel
ArtSurf,247,10,3,0,daimiel
ArtSurf,247,10,6,0,daimiel
ArtSurf,247,10,9,0,daimiel
Crop,2273,10,1,0,daimiel
Crop,2273,10,12,0,daimiel
Crop,2273,10,3,0,daimiel
Crop,2273,10,6,0,daimiel
Crop,2273,10,9,0,daimiel
Dehesa,2601,10,1,0,daimiel
Dehesa,2601,10,12,0,daimiel
Dehesa,2601,10,3,0,daimiel
Dehesa,2601,10,6,0,daimiel
Dehesa,2601,10,9,0,daimiel
Grass,8172,10,1,0,daimiel
Grass,8172,10,12,0,daimiel
Grass,8172,10,3,0,daimiel
Grass,8172,10,6,0,daimiel
Grass,8172,10,9,0,daimiel
HaloVeg,2543,10,1,0,daimiel
HaloVeg,2543,10,12,0,daimiel
HaloVeg,2543,10,3,0,daimiel
HaloVeg,2543,10,6,0,daimiel
HaloVeg,2543,10,9,0,daimiel
HydroRipVeg,16350,10,1,0,daimiel
HydroRipVeg,16350,10,12,0,daimiel
HydroRipVeg,16350,10,3,0,daimiel
HydroRipVeg,16350,10,6,0,daimiel
HydroRipVeg,16350,10,9,0,daimiel
MedSclF,623,10,1,0,daimiel
MedSclF,623,10,12,0,daimiel
MedSclF,623,10,3,0,daimiel
MedSclF,623,10,6,0,daimiel
MedSclF,623,10,9,0,daimiel
Reforestation,25,10,1,0,daimiel
Reforestation,25,10,12,0,daimiel
Reforestation,25,10,3,0,daimiel
Reforestation,25,10,6,0,daimiel
Reforestation,25,10,9,0,daimiel
RipF,1501,10,1,0,daimiel
RipF,1501,10,12,0,daimiel
RipF,1501,10,3,0,daimiel
RipF,1501,10,6,0,daimiel
RipF,1501,10,9,0,daimiel
WaterSurf,8869,10,1,0,daimiel
WaterSurf,8869,10,12,0,daimiel
WaterSurf,8869,10,3,0,daimiel
WaterSurf,8869,10,6,0,daimiel
WaterSurf,8869,10,9,0,daimiel
ArtSurf,247,11,1,0,daimiel
ArtSurf,247,11,12,0,daimiel
ArtSurf,247,11,3,0,daimiel
ArtSurf,247,11,6,0,daimiel
ArtSurf,247,11,9,0,daimiel
Crop,2273,11,1,0,daimiel
Crop,2273,11,12,0,daimiel
Crop,2273,11,3,0,daimiel
Crop,2273,11,6,0,daimiel
Crop,2273,11,9,0,daimiel
Dehesa,2601,11,1,0,daimiel
Dehesa,2601,11,12,0,daimiel
Dehesa,2601,11,3,0,daimiel
Dehesa,2601,11,6,0,daimiel
Dehesa,2601,11,9,0,daimiel
Grass,8172,11,1,0,daimiel
Grass,8172,11,12,0,daimiel
Grass,8172,11,3,0,daimiel
Grass,8172,11,6,0,daimiel
Grass,8172,11,9,0,daimiel
HaloVeg,2543,11,1,0,daimiel
HaloVeg,2543,11,12,0,daimiel
HaloVeg,2543,11,3,0,daimiel
HaloVeg,2543,11,6,0,daimiel
HaloVeg,2543,11,9,0,daimiel
HydroRipVeg,16350,11,1,0,daimiel
HydroRipVeg,16350,11,12,0,daimiel
HydroRipVeg,16350,11,3,0,daimiel
HydroRipVeg,16350,11,6,0,daimiel
HydroRipVeg,16350,11,9,0,daimiel
MedSclF,623,11,1,0,daimiel
MedSclF,623,11,12,0,daimiel
MedSclF,623,11,3,0,daimiel
MedSclF,623,11,6,0,daimiel
MedSclF,623,11,9,0,daimiel
Reforestation,25,11,1,0,daimiel
Reforestation,25,11,12,0,daimiel
Reforestation,25,11,3,0,daimiel
Reforestation,25,11,6,0,daimiel
Reforestation,25,11,9,0,daimiel
RipF,1501,11,1,0,daimiel
RipF,1501,11,12,0,daimiel
RipF,1501,11,3,0,daimiel
RipF,1501,11,6,0,daimiel
RipF,1501,11,9,0,daimiel
WaterSurf,8869,11,1,0,daimiel
WaterSurf,8869,11,12,0,daimiel
WaterSurf,8869,11,3,0,daimiel
WaterSurf,8869,11,6,0,daimiel
WaterSurf,8869,11,9,0,daimiel
ArtSurf,247,12,1,0,daimiel
ArtSurf,247,12,12,0,daimiel
ArtSurf,247,12,3,0,daimiel
ArtSurf,247,12,6,0,daimiel
ArtSurf,247,12,9,0,daimiel
Crop,2273,12,1,0,daimiel
Crop,2273,12,12,0,daimiel
Crop,2273,12,3,0,daimiel
Crop,2273,12,6,0,daimiel
Crop,2273,12,9,0,daimiel
Dehesa,2601,12,1,0,daimiel
Dehesa,2601,12,12,0,daimiel
Dehesa,2601,12,3,0,daimiel
Dehesa,2601,12,6,0,daimiel
Dehesa,2601,12,9,0,daimiel
Grass,8172,12,1,0,daimiel
Grass,8172,12,12,0,daimiel
Grass,8172,12,3,0,daimiel
Grass,8172,12,6,0,daimiel
Grass,8172,12,9,0,daimiel
HaloVeg,2543,12,1,0,daimiel
HaloVeg,2543,12,12,0,daimiel
HaloVeg,2543,12,3,0,daimiel
HaloVeg,2543,12,6,0,daimiel
HaloVeg,2543,12,9,0,daimiel
HydroRipVeg,16350,12,1,0,daimiel
HydroRipVeg,16350,12,12,0,daimiel
HydroRipVeg,16350,12,3,0,daimiel
HydroRipVeg,16350,12,6,0,daimiel
HydroRipVeg,16350,12,9,0,daimiel
MedSclF,623,12,1,0,daimiel
MedSclF,623,12,12,0,daimiel
MedSclF,623,12,3,0,daimiel
MedSclF,623,12,6,0,daimiel
MedSclF,623,12,9,0,daimiel
Reforestation,25,12,1,0,daimiel
Reforestation,25,12,12,0,daimiel
Reforestation,25,12,3,0,daimiel
Reforestation,25,12,6,0,daimiel
Reforestation,25,12,9,0,daimiel
RipF,1501,12,1,0,daimiel
RipF,1501,12,12,0,daimiel
RipF,1501,12,3,0,daimiel
RipF,1501,12,6,0,daimiel
RipF,1501,12,9,0,daimiel
WaterSurf,8869,12,1,0,daimiel
WaterSurf,8869,12,12,0,daimiel
WaterSurf,8869,12,3,0,daimiel
WaterSurf,8869,12,6,0,daimiel
WaterSurf,8869,12,9,0,daimiel
ArtSurf,12613,1,1,0,donana
ArtSurf,12613,1,12,0,donana
ArtSurf,12613,1,3,0,donana
ArtSurf,12613,1,6,0,donana
ArtSurf,12613,1,9,0,donana
BareArea,6426,1,1,0,donana
BareArea,6426,1,12,0,donana
BareArea,6426,1,3,0,donana
BareArea,6426,1,6,0,donana
BareArea,6426,1,9,0,donana
DuneSand,52133,1,1,0,donana
DuneSand,52133,1,12,0,donana
DuneSand,52133,1,3,0,donana
DuneSand,52133,1,6,0,donana
DuneSand,52133,1,9,0,donana
Grass,23898,1,1,0,donana
Grass,23898,1,12,0,donana
Grass,23898,1,3,0,donana
Grass,23898,1,6,0,donana
Grass,23898,1,9,0,donana
HydroRipVeg,39646,1,1,0,donana
HydroRipVeg,39646,1,12,0,donana
HydroRipVeg,39646,1,3,0,donana
HydroRipVeg,39646,1,6,0,donana
HydroRipVeg,39646,1,9,0,donana
MedConF,76259,1,1,0,donana
MedConF,76259,1,12,0,donana
MedConF,76259,1,3,0,donana
MedConF,76259,1,6,0,donana
MedConF,76259,1,9,0,donana
MedSclF,6483,1,1,0,donana
MedSclF,6483,1,12,0,donana
MedSclF,6483,1,3,0,donana
MedSclF,6483,1,6,0,donana
MedSclF,6483,1,9,0,donana
MedScrub,129201,1,1,0,donana
MedScrub,129201,1,12,0,donana
MedScrub,129201,1,3,0,donana
MedScrub,129201,1,6,0,donana
MedScrub,129201,1,9,0,donana
Reforestation,2747,1,1,0,donana
Reforestation,2747,1,12,0,donana
Reforestation,2747,1,3,0,donana
Reforestation,2747,1,6,0,donana
Reforestation,2747,1,9,0,donana
RipF,418,1,1,0,donana
RipF,418,1,12,0,donana
RipF,418,1,3,0,donana
RipF,418,1,6,0,donana
RipF,418,1,9,0,donana
SaltMar,344960,1,1,0,donana
SaltMar,344960,1,12,0,donana
SaltMar,344960,1,3,0,donana
SaltMar,344960,1,6,0,donana
SaltMar,344960,1,9,0,donana
Shrub,6017,1,1,0,donana
Shrub,6017,1,12,0,donana
Shrub,6017,1,3,0,donana
Shrub,6017,1,6,0,donana
Shrub,6017,1,9,0,donana
WaterSurf,41748,1,1,0,donana
WaterSurf,41748,1,12,0,donana
WaterSurf,41748,1,3,0,donana
WaterSurf,41748,1,6,0,donana
WaterSurf,41748,1,9,0,donana
ArtSurf,12613,2,1,0,donana
ArtSurf,12613,2,12,0,donana
ArtSurf,12613,2,3,0,donana
ArtSurf,12613,2,6,0,donana
ArtSurf,12613,2,9,0,donana
BareArea,6426,2,1,0,donana
BareArea,6426,2,12,0,donana
BareArea,6426,2,3,0,donana
BareArea,6426,2,6,0,donana
BareArea,6426,2,9,0,donana
DuneSand,52133,2,1,0,donana
DuneSand,52133,2,12,0,donana
DuneSand,52133,2,3,0,donana
DuneSand,52133,2,6,0,donana
DuneSand,52133,2,9,0,donana
Grass,23898,2,1,0,donana
Grass,23898,2,12,0,donana
Grass,23898,2,3,0,donana
Grass,23898,2,6,0,donana
Grass,23898,2,9,0,donana
HydroRipVeg,39646,2,1,0,donana
HydroRipVeg,39646,2,12,0,donana
HydroRipVeg,39646,2,3,0,donana
HydroRipVeg,39646,2,6,0,donana
HydroRipVeg,39646,2,9,0,donana
MedConF,76259,2,1,0,donana
MedConF,76259,2,12,0,donana
MedConF,76259,2,3,0,donana
MedConF,76259,2,6,0,donana
MedConF,76259,2,9,0,donana
MedSclF,6483,2,1,0,donana
MedSclF,6483,2,12,0,donana
MedSclF,6483,2,3,0,donana
MedSclF,6483,2,6,0,donana
MedSclF,6483,2,9,0,donana
MedScrub,129201,2,1,0,donana
MedScrub,129201,2,12,0,donana
MedScrub,129201,2,3,0,donana
MedScrub,129201,2,6,0,donana
MedScrub,129201,2,9,0,donana
Reforestation,2747,2,1,0,donana
Reforestation,2747,2,12,0,donana
Reforestation,2747,2,3,0,donana
Reforestation,2747,2,6,0,donana
Reforestation,2747,2,9,0,donana
RipF,418,2,1,0,donana
RipF,418,2,12,0,donana
RipF,418,2,3,0,donana
RipF,418,2,6,0,donana
RipF,418,2,9,0,donana
SaltMar,344960,2,1,0,donana
SaltMar,344960,2,12,0,donana
SaltMar,344960,2,3,0,donana
SaltMar,344960,2,6,0,donana
SaltMar,344960,2,9,0,donana
Shrub,6017,2,1,0,donana
Shrub,6017,2,12,0,donana
Shrub,6017,2,3,0,donana
Shrub,6017,2,6,0,donana
Shrub,6017,2,9,0,donana
WaterSurf,41748,2,1,0,donana
WaterSurf,41748,2,12,0,donana
WaterSurf,41748,2,3,0,donana
WaterSurf,41748,2,6,0,donana
WaterSurf,41748,2,9,0,donana
ArtSurf,12613,3,1,0,donana
ArtSurf,12613,3,12,0,donana
ArtSurf,12613,3,3,0,donana
ArtSurf,12613,3,6,0,donana
ArtSurf,12613,3,9,0,donana
BareArea,6426,3,1,0,donana
BareArea,6426,3,12,0,donana
BareArea,6426,3,3,0,donana
BareArea,6426,3,6,0,donana
BareArea,6426,3,9,0,donana
DuneSand,52133,3,1,0,donana
DuneSand,52133,3,12,0,donana
DuneSand,52133,3,3,0,donana
DuneSand,52133,3,6,0,donana
DuneSand,52133,3,9,0,donana
Grass,23898,3,1,0,donana
Grass,23898,3,12,0,donana
Grass,23898,3,3,0,donana
Grass,23898,3,6,0,donana
Grass,23898,3,9,0,donana
HydroRipVeg,39646,3,1,0,donana
HydroRipVeg,39646,3,12,0,donana
HydroRipVeg,39646,3,3,0,donana
HydroRipVeg,39646,3,6,0,donana
HydroRipVeg,39646,3,9,0,donana
MedConF,76259,3,1,0,donana
MedConF,76259,3,12,0,donana
MedConF,76259,3,3,0,donana
MedConF,76259,3,6,0,donana
MedConF,76259,3,9,0,donana
MedSclF,6483,3,1,0,donana
MedSclF,6483,3,12,0,donana
MedSclF,6483,3,3,0,donana
MedSclF,6483,3,6,0,donana
MedSclF,6483,3,9,0,donana
MedScrub,129201,3,1,0,donana
MedScrub,129201,3,12,0,donana
MedScrub,129201,3,3,0,donana
MedScrub,129201,3,6,0,donana
MedScrub,129201,3,9,0,donana
Reforestation,2747,3,1,0,donana
Reforestation,2747,3,12,0,donana
Reforestation,2747,3,3,0,donana
Reforestation,2747,3,6,0,donana
Reforestation,2747,3,9,0,donana
RipF,418,3,1,0,donana
RipF,418,3,12,0,donana
RipF,418,3,3,0,donana
RipF,418,3,6,0,donana
RipF,418,3,9,0,donana
SaltMar,344960,3,1,0,donana
SaltMar,344960,3,12,0,donana
SaltMar,344960,3,3,0,donana
SaltMar,344960,3,6,0,donana
SaltMar,344960,3,9,0,donana
Shrub,6017,3,1,0,donana
Shrub,6017,3,12,0,donana
Shrub,6017,3,3,0,donana
Shrub,6017,3,6,0,donana
Shrub,6017,3,9,0,donana
WaterSurf,41748,3,1,0,donana
WaterSurf,41748,3,12,0,donana
WaterSurf,41748,3,3,0,donana
WaterSurf,41748,3,6,0,donana
WaterSurf,41748,3,9,0,donana
ArtSurf,12613,4,1,0,donana
ArtSurf,12613,4,12,0,donana
ArtSurf,12613,4,3,0,donana
ArtSurf,12613,4,6,0,donana
ArtSurf,12613,4,9,0,donana
BareArea,6426,4,1,0,donana
BareArea,6426,4,12,0,donana
BareArea,6426,4,3,0,donana
BareArea,6426,4,6,0,donana
BareArea,6426,4,9,0,donana
DuneSand,52133,4,1,0,donana
DuneSand,52133,4,12,0,donana
DuneSand,52133,4,3,0,donana
DuneSand,52133,4,6,0,donana
DuneSand,52133,4,9,0,donana
Grass,23898,4,1,0,donana
